type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
SHOW,2003,21,3.0,6.1,4577.0,104.486,7.5,JP,1,action,7,sonic x
SHOW,2010,22,1.0,7.4,1338.0,1.309,6.1,CA,1,comedy,21,the kids in the hall: death comes to town
SHOW,2006,46,5.0,7.9,52747.0,69.52,7.8,US,1,scifi,2,eureka
SHOW,2008,24,3.0,8.4,86104.0,27.469,7.7,GB,1,comedy,0,the inbetweeners
SHOW,2003,44,24.0,5.6,17843.0,12.812,5.3,US,1,reality,5,america's next top model
SHOW,2004,24,1.0,8.5,17944.0,7.335,8.1,GB,1,scifi,23,garth marenghi's darkplace
SHOW,2008,44,5.0,7.9,80138.0,123.15,7.9,GB,1,action,22,merlin
SHOW,2008,4,1.0,8.4,8446.0,15.251,7.6,US,1,comedy,1,between two ferns with zach galifianakis
SHOW,2007,23,4.0,7.4,13414.0,12.327,7.0,US,2,drama,13,secret diary of a call girl
SHOW,2010,51,2.0,8.3,2391.0,7.806,8.4,IL,1,drama,50,prisoners of war
SHOW,2004,26,2.0,8.0,32645.0,30.973,8.5,JP,1,animation,8,elfen lied
SHOW,2009,45,4.0,7.9,12925.0,9.154,7.5,GB,1,drama,41,whitechapel
SHOW,2010,55,5.0,8.5,7739.0,15.315,7.7,AU,1,drama,14,rake
SHOW,2004,58,8.0,8.2,22525.0,30.282,7.8,GB,1,drama,41,hustle
SHOW,2006,40,17.0,4.7,2727.0,21.39,6.1,US,1,reality,5,bad girls club
SHOW,2006,52,4.0,6.6,43413.0,29.454,6.1,US,1,comedy,1,ugly betty
SHOW,2010,46,12.0,7.2,4842.0,43.085,7.0,US,1,reality,5,gold rush
SHOW,2010,23,2.0,8.2,3712.0,5.019,7.1,CA,1,scifi,6,todd and the book of pure evil
SHOW,2010,45,3.0,8.0,1275.0,2.176,6.7,GB,1,drama,41,the indian doctor
SHOW,2009,19,7.0,6.5,1178.0,23.343,6.9,US,1,animation,25,dinosaur train
SHOW,2005,31,22.0,7.7,5778.0,8.062,7.4,GB,1,comedy,0,8 out of 10 cats
SHOW,2005,47,6.0,8.4,18.0,6.583,7.3,US,1,documentation,35,i shouldn't be alive
SHOW,2010,44,6.0,7.5,4025.0,17.019,7.4,CA,1,drama,19,republic of doyle
SHOW,2006,25,3.0,7.2,14782.0,21.417,7.8,AU,1,drama,14,h2o: just add water
SHOW,2002,1,1.0,7.6,2889.0,3.844,9.5,US,1,comedy,1,wallace & gromit's cracking contraptions
SHOW,2001,22,6.0,7.1,10214.0,29.598,7.4,FR,2,action,28,totally spies!
SHOW,2001,63,5.0,7.7,1324.0,5.822,7.6,GB,1,drama,41,murphy's law
SHOW,2010,37,28.0,2.2,12.0,14.278,4.7,GB,1,reality,18,the only way is essex
SHOW,2006,39,16.0,7.3,373.0,3.017,7.7,GB,1,reality,18,great british menu
SHOW,2009,64,1.0,7.9,11579.0,75.209,8.3,KR,1,comedy,29,boys over flowers
SHOW,2005,21,4.0,8.3,1235.0,3.519,7.9,US,2,drama,13,meerkat manor
SHOW,2004,23,8.0,6.2,6700.0,25.162,8.2,IT,1,action,-1,winx club
SHOW,2008,44,6.0,7.5,2259.0,10.697,8.4,AU,1,drama,14,packed to the rafters
SHOW,2010,26,1.0,7.0,238.0,2.119,6.3,US,1,drama,13,look: the series
SHOW,2008,30,2.0,8.0,14307.0,28.197,8.5,JP,1,animation,8,toradora!
SHOW,2010,25,3.0,8.1,4635.0,20.44,7.6,AU,1,drama,14,dance academy
SHOW,2005,46,6.0,4.9,3951.0,5.569,7.0,US,1,comedy,1,deal or no deal
SHOW,2007,7,6.0,8.0,25.0,24.246,7.9,GB,1,animation,3,shaun the sheep
SHOW,2001,22,5.0,7.1,7716.0,13.608,6.4,US,1,comedy,1,the bernie mac show
SHOW,2009,59,1.0,8.7,622.0,2.817,8.8,GB,1,documentation,64,victorian farm
SHOW,2002,44,2.0,7.0,4420.0,8.945,6.9,CA,2,action,44,jeremiah
SHOW,2003,23,1.0,6.9,1642.0,10.915,6.7,JP,1,scifi,11,ninja scroll: the series
SHOW,2005,85,1.0,6.5,9191.0,14.711,6.3,US,1,scifi,2,the triangle
SHOW,2007,52,2.0,6.5,333.0,3.971,6.5,GB,1,drama,41,holby blue
SHOW,2006,44,3.0,8.4,946.0,0.903,7.5,US,1,documentation,35,everest: beyond the limit
SHOW,2009,29,3.0,8.1,1355.0,4.863,6.7,GB,1,drama,41,getting on
SHOW,2002,25,12.0,6.9,2538.0,5.227,7.4,CA,2,comedy,21,cyberchase
SHOW,2008,45,6.0,8.0,4807.0,23.54,6.7,AU,1,drama,14,underbelly
SHOW,2010,25,4.0,6.1,903.0,17.152,6.2,US,1,scifi,2,team umizoomi
SHOW,2006,22,10.0,6.6,4417.0,7.989,8.4,US,1,comedy,1,the game
SHOW,2001,45,4.0,7.6,1311.0,5.002,5.0,AU,1,drama,14,the secret life of us
SHOW,2009,22,5.0,6.1,1683.0,35.385,7.8,JP,1,animation,8,beyblade: metal fusion
SHOW,2002,11,5.0,6.9,11545.0,45.26,6.8,GB,1,comedy,0,mr. bean: the animated series
SHOW,2008,27,4.0,5.4,685.0,18.483,5.9,US,1,animation,25,sid the science kid
SHOW,2006,24,2.0,8.1,2108.0,52.173,8.5,JP,1,action,7,kenichi: the mightiest disciple
SHOW,2008,45,1.0,7.0,1422.0,13.767,5.8,CN,1,action,31,the legend of bruce lee
SHOW,2003,38,22.0,8.2,3143.0,23.523,7.3,GB,2,documentation,64,wheeler dealers
SHOW,2007,29,3.0,6.6,414.0,4.297,7.0,US,1,animation,25,wordworld
SHOW,2004,26,5.0,7.9,644.0,6.941,7.9,CA,2,animation,12,peep and the big wide world
SHOW,2006,23,2.0,7.7,1140.0,8.943,7.8,US,2,scifi,2,ruby gloom
SHOW,2002,24,2.0,8.1,1007.0,11.279,7.3,JP,1,comedy,27,princess tutu
SHOW,2006,45,2.0,8.1,2103.0,6.398,8.3,CA,1,action,44,intelligence
SHOW,2001,24,3.0,6.7,2301.0,26.513,8.4,US,2,animation,25,medabots
SHOW,2006,30,2.0,6.6,2229.0,3.305,7.5,GB,1,scifi,23,hyperdrive
SHOW,2003,11,1.0,7.6,799.0,5.33,6.9,JP,1,animation,8,cromartie high school
SHOW,2009,58,6.0,5.9,1472.0,5.572,7.5,GB,1,reality,18,total wipeout
SHOW,2009,17,5.0,5.3,2499.0,19.716,5.3,US,1,animation,25,the garfield show
SHOW,2003,51,17.0,6.2,567.0,11.505,5.0,AU,1,reality,43,the block
SHOW,2002,21,4.0,8.0,1350.0,3.961,8.6,CA,2,scifi,6,strange days at blake holsey high
SHOW,2005,23,2.0,7.1,531.0,8.164,7.1,CA,1,scifi,6,class of the titans
SHOW,2004,59,18.0,7.3,998.0,6.549,7.6,US,1,documentation,35,megastructures
SHOW,2009,53,1.0,7.4,26.0,1.134,6.0,NZ,1,documentation,-1,serial killers
SHOW,2010,56,11.0,7.1,879.0,12.719,6.2,AU,1,reality,43,my kitchen rules
SHOW,2003,25,1.0,7.1,247.0,6.645,9.0,JP,1,thriller,-1,requiem from the darkness
SHOW,2001,47,4.0,7.8,3556.0,8.702,7.1,GB,1,comedy,0,teachers
SHOW,2006,21,3.0,6.4,561.0,1.4,9.0,CA,4,scifi,6,chaotic
SHOW,2007,19,9.0,7.1,1231.0,33.935,7.3,US,1,animation,25,wordgirl
SHOW,2006,13,5.0,6.8,4461.0,12.637,8.2,CA,2,animation,12,pucca
SHOW,2007,27,2.0,6.4,154.0,3.581,7.0,CA,1,animation,12,busytown mysteries
SHOW,2002,21,3.0,5.5,444.0,5.391,6.0,GB,1,animation,3,angelina ballerina
SHOW,2010,62,1.0,7.1,3453.0,33.079,7.8,KR,1,comedy,29,mischievous kiss
SHOW,2008,24,5.0,6.9,1629.0,13.423,8.1,JP,1,scifi,11,yu-gi-oh! 5d's
SHOW,2010,47,2.0,8.6,249.0,10.025,8.3,RU,1,war,-1,soviet storm: ww2 in the east
SHOW,2001,25,3.0,5.9,1024.0,14.446,6.2,CA,3,family,84,the saddle club
SHOW,2004,23,1.0,6.9,1246.0,20.378,7.8,JP,1,action,7,tenjho tenge
SHOW,2008,7,4.0,7.9,52.0,10.273,6.5,JP,1,animation,8,chi's sweet home
SHOW,2006,27,5.0,7.3,868.0,4.381,8.0,US,1,animation,25,fetch! with ruff ruffman
SHOW,2007,24,1.0,7.2,72.0,0.6,10.0,JP,1,action,7,ultraseven x
SHOW,2008,36,3.0,8.3,393.0,5.001,6.3,IL,1,drama,50,srugim
SHOW,2008,46,7.0,6.6,500.0,5.714,6.2,GB,1,reality,18,supersize vs superskinny
SHOW,2001,21,4.0,6.3,3257.0,13.906,6.3,CA,2,animation,12,braceface
SHOW,2008,25,1.0,7.3,1584.0,3.042,6.7,JP,1,animation,8,itakiss
SHOW,2007,29,7.0,6.1,1196.0,5.673,6.0,GB,1,scifi,23,m.i. high
SHOW,2002,26,8.0,8.3,448.0,1.96,6.7,US,1,comedy,1,mail call
SHOW,2008,27,7.0,6.6,1044.0,2.692,8.5,US,1,animation,25,martha speaks
SHOW,2005,24,1.0,7.4,816.0,1.774,5.0,CA,1,scifi,6,jane and the dragon
SHOW,2009,25,4.0,7.5,96.0,9.235,5.0,CA,1,family,84,dino dan
SHOW,2010,57,1.0,5.6,1395.0,5.012,5.7,GB,1,action,22,the deep
SHOW,2001,20,5.0,7.0,2303.0,5.453,7.9,US,1,comedy,1,one on one
SHOW,2007,53,1.0,7.6,261.0,0.622,8.0,AU,1,drama,14,rain shadow
SHOW,2005,28,1.0,2.4,145.0,0.818,1.0,US,1,reality,5,strange love
SHOW,2008,107,1.0,7.4,273.0,1.4,8.7,IT,1,drama,72,inspector de luca
SHOW,2003,23,1.0,7.1,231.0,1.894,8.0,AU,1,drama,14,snobs
SHOW,2003,24,5.0,6.9,685.0,7.922,7.5,CA,1,comedy,21,jacob two-two
SHOW,2006,12,5.0,6.3,912.0,2.273,7.5,GB,1,comedy,0,horrid henry
SHOW,2006,44,1.0,6.1,184.0,1.297,10.0,US,1,reality,5,celebrity paranormal project
SHOW,2010,40,3.0,5.4,345.0,1.87,3.9,US,1,drama,13,girl/girl scene
SHOW,2010,47,1.0,7.6,321.0,2.45,6.4,GB,1,documentation,64,hitler's bodyguard
SHOW,2005,22,3.0,6.6,2824.0,5.906,5.8,US,1,scifi,2,the life and times of juniper lee
SHOW,2009,22,7.0,7.3,302.0,5.427,6.0,ZA,1,animation,-1,supa strikas
SHOW,2005,54,5.0,8.0,143.0,1.504,8.5,AU,1,documentation,63,crime investigation australia
SHOW,2006,47,3.0,7.6,121.0,1.522,8.5,US,1,documentation,35,mega disasters
SHOW,2005,23,3.0,7.8,1227.0,12.509,7.5,JP,1,animation,8,honey and clover
SHOW,2007,48,1.0,6.9,1194.0,6.609,6.3,US,1,drama,13,meadowlands
SHOW,2008,24,3.0,6.0,3244.0,25.957,8.0,CA,2,scifi,6,kid vs. kat
SHOW,2010,59,1.0,8.8,473.0,1.801,9.5,GB,1,reality,18,edwardian farm
SHOW,2002,21,4.0,7.0,1827.0,5.019,8.1,US,1,comedy,1,half & half
SHOW,2006,22,3.0,5.6,365.0,3.697,8.3,US,1,animation,25,horseland
SHOW,2010,11,4.0,6.7,55.0,1.198,10.0,GB,1,family,40,everything's rosie
SHOW,2009,14,3.0,6.9,1083.0,17.668,6.6,GB,1,comedy,0,timmy time
SHOW,2009,22,2.0,4.3,1052.0,8.989,7.4,US,2,comedy,1,"glenn martin, dds"
SHOW,2007,19,4.0,6.3,21.0,2.398,6.3,GB,1,family,40,mister maker
SHOW,2009,14,1.0,8.2,47.0,1.056,8.3,ES,1,animation,78,"sandra, the fairytale detective"
SHOW,2004,73,1.0,7.0,608.0,1.728,7.5,GB,1,drama,41,amnesia
SHOW,2008,2,14.0,8.1,617.0,2.746,8.4,GB,1,animation,3,simon’s cat
SHOW,2008,13,3.0,6.7,100.0,1.441,10.0,IE,1,family,-1,pajanimals
SHOW,2003,27,2.0,6.4,316.0,3.913,7.2,US,1,animation,25,clifford's puppy days
SHOW,2008,46,3.0,7.0,859.0,6.061,6.8,CA,1,action,44,the border
SHOW,2009,52,2.0,6.5,184.0,2.712,8.0,IT,1,crime,-1,il commissario manara
SHOW,2010,11,6.0,5.2,156.0,6.172,6.3,KR,1,animation,34,tayo the little bus
SHOW,2003,10,4.0,6.5,239.0,4.136,7.5,GB,1,animation,3,rubbadubbers
SHOW,2009,28,3.0,8.0,33.0,1.4,10.0,US,1,reality,5,primal grill with steven raichlen
SHOW,2004,27,3.0,5.7,197.0,4.987,8.4,US,2,animation,25,postcards from buster
SHOW,2006,47,2.0,8.0,859.0,6.501,8.1,JP,1,drama,9,he who can't marry
SHOW,2008,59,1.0,7.1,218.0,1.96,10.0,GB,1,comedy,0,the invisibles
SHOW,2004,45,5.0,8.0,82.0,27.245,9.8,CN,1,drama,45,amazing detective di renjie
SHOW,2007,22,1.0,7.3,99.0,1.4,10.0,CA,2,scifi,6,the future is wild
SHOW,2005,26,2.0,4.7,184.0,3.275,3.6,US,1,comedy,1,pet alien
SHOW,2010,30,1.0,7.6,306.0,2.974,9.3,CA,2,drama,19,the nativity
SHOW,2005,24,4.0,6.4,378.0,2.391,7.3,CA,1,animation,12,being ian
SHOW,2003,24,2.0,5.1,404.0,2.96,5.5,US,3,animation,25,my dad the rock star
SHOW,2002,23,4.0,6.6,77.0,2.806,7.0,JP,1,scifi,11,ufo ultramaiden valkyrie
SHOW,2007,22,2.0,4.7,329.0,1.96,1.0,CA,1,comedy,21,da kink in my hair
SHOW,2002,22,12.0,6.0,133.0,2.225,10.0,US,1,reality,5,paula's home cooking
SHOW,2010,22,1.0,5.6,44.0,3.408,10.0,FR,3,action,28,cosmic quantum ray
SHOW,2004,94,1.0,5.8,52.0,0.782,8.0,IT,1,crime,-1,la omicidi
SHOW,2002,28,14.0,5.7,65.0,0.6,6.0,US,1,reality,5,paula's best dishes
SHOW,2006,17,1.0,6.4,25.0,2.043,8.0,FR,1,animation,15,bali
SHOW,2006,24,2.0,7.1,159.0,1.608,8.0,CA,1,scifi,6,di-gata defenders
SHOW,2012,60,6.0,8.7,55784.0,52.202,8.2,GB,1,crime,46,line of duty
SHOW,2011,44,9.0,8.5,395600.0,356.533,8.1,US,1,drama,13,suits
SHOW,2011,45,10.0,8.0,304893.0,149.195,8.1,US,1,scifi,2,american horror story
SHOW,2011,22,7.0,8.1,50740.0,22.704,7.4,US,1,comedy,1,workaholics
SHOW,2011,42,6.0,7.7,142717.0,233.468,8.6,US,1,scifi,2,teen wolf
SHOW,2012,22,5.0,8.4,20391.0,16.505,7.6,US,1,comedy,1,key & peele
SHOW,2011,47,6.0,7.8,117296.0,129.219,8.2,US,1,drama,13,grimm
SHOW,2012,20,5.0,7.5,1150.0,10.179,6.1,US,1,fantasy,71,daniel tiger's neighborhood
SHOW,2011,24,6.0,8.2,17634.0,11.458,8.2,GB,1,comedy,0,friday night dinner
SHOW,2012,27,4.0,8.2,18061.0,36.48,7.8,JP,1,scifi,11,psycho-pass
SHOW,2012,41,9.0,7.1,8186.0,30.93,7.1,US,1,reality,5,catfish: the tv show
SHOW,2011,26,6.0,7.7,1596.0,22.407,7.0,US,2,comedy,1,wild kratts
SHOW,2012,52,2.0,7.7,12605.0,11.947,6.8,US,1,drama,13,magic city
SHOW,2012,45,1.0,6.5,4565.0,13.861,6.6,CA,2,action,44,primeval: new world
SHOW,2012,61,2.0,7.8,11530.0,10.485,7.4,GB,1,drama,41,the paradise
SHOW,2011,24,6.0,6.3,1521.0,17.015,8.0,US,1,comedy,1,bubble guppies
SHOW,2012,17,15.0,7.2,4519.0,60.536,7.8,DK,2,scifi,-1,ninjago: masters of spinjitzu
SHOW,2012,22,3.0,8.1,6098.0,5.21,7.4,GB,1,comedy,0,moone boy
SHOW,2012,21,8.0,2.3,15.0,3.287,8.1,CA,1,comedy,21,mr. d
SHOW,2012,58,1.0,6.8,3028.0,5.383,7.3,GB,1,drama,41,the secret of crickley hall
SHOW,2011,40,4.0,7.9,17448.0,13.527,7.2,GB,1,comedy,0,fresh meat
SHOW,2011,47,1.0,7.3,1870.0,5.995,7.0,GB,1,crime,46,injustice
SHOW,2012,60,1.0,7.0,708.0,1.634,7.5,GB,1,drama,41,public enemies
SHOW,2012,24,4.0,7.5,801.0,5.928,7.8,GB,1,documentation,64,gadget man
SHOW,2012,23,7.0,7.6,5377.0,11.979,6.8,US,1,reality,5,comic book men
SHOW,2011,47,26.0,8.1,403.0,17.768,5.5,GB,1,documentation,64,24 hours in a&e
SHOW,2011,58,9.0,8.6,557.0,5.66,8.6,GB,1,documentation,64,fake or fortune?
SHOW,2012,41,10.0,5.3,795.0,8.427,6.4,US,1,reality,5,love & hip hop atlanta
SHOW,2012,44,3.0,6.8,1039.0,7.083,7.5,CA,1,drama,19,arctic air
SHOW,2012,44,2.0,8.2,31.0,6.048,5.5,GB,1,action,22,sinbad
SHOW,2011,42,1.0,6.9,465.0,5.1,7.3,AU,1,western,-1,wild boys
SHOW,2012,44,1.0,7.6,2452.0,7.75,7.1,GB,1,drama,41,secret state
SHOW,2011,59,1.0,7.6,6617.0,8.321,7.4,GB,1,scifi,23,the fades
SHOW,2011,24,2.0,7.5,1360.0,6.788,7.4,GB,1,comedy,0,threesome
SHOW,2012,30,2.0,7.3,1105.0,3.84,8.0,GB,1,comedy,0,hunderby
SHOW,2012,47,1.0,7.3,409.0,3.478,6.1,GB,1,reality,18,gordon behind bars
SHOW,2012,49,2.0,7.9,1195.0,2.073,7.4,AT,3,documentation,-1,on death row
SHOW,2012,55,1.0,7.3,2594.0,7.031,6.8,GB,1,drama,41,inside men
SHOW,2012,22,3.0,6.8,1199.0,5.545,8.3,CA,1,comedy,21,fugget about it
SHOW,2011,22,6.0,5.0,900.0,21.874,6.9,JP,1,action,7,yu-gi-oh! zexal
SHOW,2011,45,1.0,8.4,1595.0,17.804,8.0,CN,1,drama,45,empresses in the palace
SHOW,2011,22,2.0,3.1,2030.0,2.596,7.2,US,1,reality,5,khloé & lamar
SHOW,2012,1,1.0,7.7,98.0,1.439,7.8,GB,1,comedy,0,shaun the sheep championsheeps
SHOW,2011,42,10.0,4.3,177.0,8.368,7.3,US,1,reality,5,love & hip hop new york
SHOW,2012,29,1.0,6.7,626.0,3.029,7.5,GB,1,comedy,0,the bleak old shop of stuff
SHOW,2012,31,3.0,7.5,2527.0,6.624,7.4,GB,1,comedy,0,pramface
SHOW,2011,5,4.0,6.4,94.0,2.728,10.0,GB,1,animation,3,little baby bum
SHOW,2011,58,1.0,8.5,505.0,2.032,8.4,GB,1,documentation,64,shock and awe: the story of electricity
SHOW,2011,47,2.0,7.1,81.0,1.791,5.7,DE,1,documentation,59,nazi underworld
SHOW,2012,23,1.0,6.5,387.0,6.649,7.9,JP,1,action,7,brave 10
SHOW,2011,13,4.0,4.4,475.0,4.01,5.3,CA,1,comedy,21,scaredy squirrel
SHOW,2011,17,4.0,4.9,218.0,9.064,6.5,CA,1,action,44,mike the knight
SHOW,2011,12,2.0,7.6,103.0,3.255,7.5,ES,2,animation,78,jelly jamm
SHOW,2011,14,2.0,4.3,168.0,7.235,6.0,AU,1,animation,-1,bananas in pyjamas
SHOW,2011,59,3.0,7.4,214.0,3.417,7.0,GB,1,reality,18,world's most dangerous roads
SHOW,2011,22,4.0,8.2,377.0,2.943,9.0,CA,1,action,44,detentionaire
SHOW,2011,23,2.0,4.3,759.0,2.936,3.0,CA,1,comedy,21,crash canyon
SHOW,2011,44,2.0,6.4,496.0,1.193,8.0,US,1,reality,5,american guns
SHOW,2011,48,1.0,7.1,108.0,2.205,7.2,JP,1,romance,-1,99 days with the superstar
SHOW,2012,32,1.0,6.4,600.0,3.321,6.3,GB,1,comedy,0,dead boss
SHOW,2011,21,2.0,5.3,232.0,10.775,8.5,FR,3,animation,15,redakai conquer the kairu
SHOW,2012,11,3.0,5.1,26.0,0.6,4.0,KR,1,animation,34,부릉! 부릉! 브루미즈
SHOW,2012,21,4.0,7.0,152.0,5.897,10.0,CA,1,reality,66,the liquidator
SHOW,2012,23,2.0,2.6,171.0,1.4,6.0,CA,1,comedy,21,oh no! it's an alien invasion
SHOW,2012,42,2.0,7.6,148.0,1.479,6.3,GB,2,action,22,richard hammond's crash course
SHOW,2011,80,1.0,8.3,61.0,0.6,8.0,FR,1,documentation,37,the terror routes
SHOW,2013,45,6.0,8.5,508388.0,344.245,8.1,CA,1,action,44,vikings
SHOW,2014,56,4.0,8.2,102055.0,64.722,7.5,US,1,action,10,black sails
SHOW,2013,48,6.0,8.4,96213.0,49.475,7.9,US,1,crime,20,the americans
SHOW,2013,61,3.0,8.1,101747.0,38.847,7.7,IE,1,crime,-1,the fall
SHOW,2013,25,4.0,8.9,25396.0,10.796,8.0,US,1,comedy,1,nathan for you
SHOW,2013,90,8.0,8.6,24610.0,80.444,8.2,GB,1,drama,41,endeavour
SHOW,2013,53,7.0,8.3,85387.0,36.596,7.5,US,1,drama,13,ray donovan
SHOW,2013,60,1.0,7.8,26382.0,18.709,7.2,GB,1,drama,41,the white queen
SHOW,2014,29,3.0,8.6,13641.0,11.717,8.4,GB,1,comedy,0,detectorists
SHOW,2014,58,2.0,8.2,25769.0,21.862,7.1,GB,1,crime,46,the missing
SHOW,2014,52,7.0,7.9,13458.0,28.897,7.6,GB,1,drama,41,grantchester
SHOW,2013,51,2.0,8.4,45874.0,30.354,8.0,GB,1,scifi,23,utopia
SHOW,2014,59,5.0,7.9,44661.0,22.71,6.6,US,1,drama,13,the affair
SHOW,2013,47,3.0,7.8,8990.0,12.029,7.7,GB,1,thriller,58,the tunnel
SHOW,2013,43,2.0,7.6,19045.0,22.73,6.8,US,1,drama,13,the bridge
SHOW,2014,22,6.0,5.5,816.0,26.675,5.9,US,1,animation,25,blaze and the monster machines
SHOW,2013,54,3.0,7.9,76149.0,35.862,7.5,US,1,drama,13,da vinci's demons
SHOW,2013,51,4.0,6.8,2803.0,20.83,7.4,CA,2,drama,19,rogue
SHOW,2013,59,2.0,7.7,2229.0,7.29,7.6,GB,1,drama,41,the village
SHOW,2014,56,3.0,7.8,22080.0,22.752,6.9,GB,1,action,22,the musketeers
SHOW,2014,54,2.0,7.4,11382.0,10.637,7.0,US,1,drama,13,hand of god
SHOW,2013,44,8.0,8.4,255.0,4.532,8.0,GB,1,documentation,64,portrait artist of the year
SHOW,2014,57,5.0,7.7,4004.0,24.834,7.7,GB,1,war,67,our girl
SHOW,2013,92,1.0,8.5,29082.0,16.506,8.0,DE,1,drama,68,generation war
SHOW,2013,45,2.0,5.8,27.0,27.427,6.6,GB,1,scifi,23,atlantis
SHOW,2013,46,1.0,6.5,1400.0,11.121,6.7,FR,1,action,28,jo
SHOW,2014,44,1.0,7.1,6219.0,10.138,6.7,US,1,crime,20,gracepoint
SHOW,2013,42,5.0,7.9,27588.0,51.604,7.6,US,1,drama,13,the fosters
SHOW,2013,91,1.0,7.3,4126.0,8.197,6.8,GB,1,drama,41,the great train robbery
SHOW,2014,26,3.0,7.9,11488.0,11.05,7.5,US,1,comedy,1,red oaks
SHOW,2014,28,4.0,8.1,24412.0,12.112,7.6,US,1,comedy,1,mozart in the jungle
SHOW,2013,53,1.0,6.6,1490.0,4.493,6.1,GB,1,drama,41,mayday
SHOW,2013,45,1.0,6.8,2333.0,8.912,6.5,GB,1,drama,41,spies of warsaw
SHOW,2014,47,6.0,7.2,1276.0,7.561,6.6,GB,1,reality,18,the island with bear grylls
SHOW,2014,57,3.0,8.1,331.0,1.565,7.2,GB,1,reality,18,big dreams small spaces
SHOW,2014,46,2.0,7.2,3194.0,7.003,6.9,GB,1,crime,46,prey
SHOW,2014,29,5.0,7.8,22413.0,17.415,6.4,US,1,comedy,1,transparent
SHOW,2014,23,3.0,7.2,1098.0,15.948,6.2,US,1,comedy,1,odd squad
SHOW,2013,24,7.0,5.9,1928.0,21.631,7.2,CA,1,drama,19,the next step
SHOW,2013,43,2.0,7.4,303.0,1.197,7.9,US,1,documentation,35,the killer speaks
SHOW,2014,90,1.0,7.7,1319.0,2.43,6.0,AU,1,drama,14,inxs : never tear us apart
SHOW,2013,47,2.0,7.4,1091.0,6.687,6.8,GB,1,drama,41,the mill
SHOW,2013,27,2.0,7.5,4592.0,10.63,7.0,US,1,drama,13,alpha house
SHOW,2013,19,3.0,6.4,620.0,5.963,7.8,US,3,animation,25,the cat in the hat knows a lot about that!
SHOW,2013,35,1.0,6.8,1044.0,8.105,2.0,CA,1,scifi,6,xiaolin chronicles
SHOW,2013,43,1.0,7.5,56.0,39.204,8.4,KR,1,scifi,30,my love from another star
SHOW,2014,43,1.0,7.0,976.0,5.022,8.0,GB,1,drama,41,the smoke
SHOW,2013,45,3.0,7.4,844.0,3.372,5.6,GB,1,drama,41,wpc 56
SHOW,2014,12,10.0,5.9,324.0,55.596,8.2,KR,1,animation,34,super wings!
SHOW,2013,47,1.0,7.0,5845.0,8.991,6.0,US,1,drama,13,low winter sun
SHOW,2014,89,1.0,7.8,272.0,1.12,6.0,US,1,comedy,1,13 nights of elvira
SHOW,2014,61,1.0,7.9,1334.0,3.825,9.4,AU,1,war,-1,anzac girls
SHOW,2014,57,4.0,7.3,488.0,0.716,7.0,GB,1,reality,18,the great interior design challenge
SHOW,2014,28,4.0,6.9,2390.0,5.529,7.4,US,1,drama,13,survivor's remorse
SHOW,2014,49,13.0,8.8,331.0,3.125,10.0,GB,1,documentation,64,great canal journeys
SHOW,2014,42,1.0,7.1,607.0,3.627,7.7,AU,1,crime,56,fat tony & co
SHOW,2013,19,2.0,7.8,362.0,11.343,7.8,US,1,animation,25,peg + cat
SHOW,2013,23,4.0,8.7,481.0,1.985,8.8,US,1,family,4,tumble leaf
SHOW,2014,43,1.0,6.3,1589.0,6.955,6.3,US,1,drama,13,mind games
SHOW,2014,53,1.0,7.1,535.0,3.807,5.7,GB,1,drama,41,from there to here
SHOW,2014,61,1.0,7.4,455.0,7.353,8.6,KR,1,romance,-1,witch’s romance
SHOW,2014,46,1.0,6.5,989.0,4.093,6.2,GB,1,drama,41,undeniable
SHOW,2013,24,2.0,5.3,285.0,0.744,4.0,CA,1,reality,66,storage wars: northern treasures
SHOW,2014,57,1.0,8.6,308.0,1.563,10.0,GB,1,reality,18,secrets of the castle
SHOW,2014,46,3.0,8.1,1437.0,12.157,8.7,RU,1,drama,-1,ekaterina
SHOW,2014,41,6.0,4.9,396.0,6.052,7.2,US,1,reality,5,love & hip hop hollywood
SHOW,2013,45,1.0,6.5,192.0,0.6,6.0,GB,1,comedy,0,love and marriage
SHOW,2013,61,1.0,8.6,321.0,2.395,8.8,GB,1,reality,18,tudor monastery farm
SHOW,2013,28,3.0,7.9,2241.0,6.504,8.3,GB,1,war,67,bluestone 42
SHOW,2014,22,3.0,7.0,6.0,15.008,6.6,JP,1,scifi,11,yu-gi-oh! arc-v
SHOW,2014,21,4.0,7.3,448.0,6.423,9.2,FR,1,music,-1,lolirock
SHOW,2013,26,1.0,7.0,2880.0,5.651,6.5,US,1,comedy,1,betas
SHOW,2013,49,2.0,5.6,174.0,4.393,7.0,CN,1,action,31,ip man
SHOW,2014,60,1.0,8.2,480.0,2.843,7.0,GB,1,documentation,64,the secrets of quantum physics
SHOW,2013,48,2.0,7.4,1290.0,13.444,7.7,JP,1,drama,9,mischievous kiss: love in tokyo
SHOW,2013,43,2.0,5.2,107.0,1.245,10.0,US,1,reality,5,marriage boot camp: bridezillas
SHOW,2013,43,5.0,5.9,644.0,3.743,5.3,CA,1,reality,66,yukon gold
SHOW,2014,56,2.0,8.4,1025.0,3.555,8.5,GB,1,documentation,64,james may's cars of the people
